user_id,navigation_nps,started_survey,edited_survey,published_nps
1051,2022-01-03 11:57:50.887,,,
1052,2022-02-07 20:17:32.793,,2022-03-02 16:16:31.664,
1053,2022-04-05 16:14:17.085,,2022-05-12 07:45:00.705,
1054,2022-02-03 08:11:59.713,,,
1055,2022-01-28 18:07:08.002,,,
1056,2022-01-03 23:55:21.859,,,
1057,2022-05-24 09:31:19.246,,2022-05-24 09:39:36.501,
1058,2022-03-01 17:18:32.503,,2022-03-21 17:39:46.458,
1059,2022-03-22 18:44:54.234,,,
1060,2022-01-18 16:27:54.582,,2022-01-28 08:20:08.436,
1061,2022-01-18 10:21:43.357,,2022-01-19 20:05:47.572,
1062,2022-02-08 06:13:03.257,,,
1063,2022-01-14 21:00:46.488,,,
1064,2022-01-20 18:13:51.845,,,
1065,2022-01-17 16:30:19.715,,2022-04-26 13:41:00.871,
1066,2022-02-11 14:57:15.172,,,
1067,2022-02-07 06:35:47.914,,2022-02-07 06:37:30.166,
1068,2022-04-22 08:18:33.354,,2022-04-22 08:18:39.661,
1069,2022-12-20 20:28:14.337,,,
1070,2022-02-03 17:14:49.790,,,
1071,2022-04-28 03:19:48.202,,2022-04-28 03:41:39.151,
1072,2022-02-15 14:56:25.521,,2022-02-15 14:58:02.649,2022-02-17 11:22:10.905
1073,2022-01-03 12:17:10.088,,,
1074,2022-03-01 16:43:35.388,2022-03-01 16:43:45.294,2022-03-01 16:43:45.306,2022-03-16 16:02:33.060
1075,2022-02-24 20:58:31.763,,,
1076,2022-01-07 18:55:28.633,,2022-05-18 22:14:30.983,
1077,2022-06-01 09:09:11.640,,,
1078,2022-03-17 18:22:53.402,,,
1079,2022-03-29 13:02:48.891,,,
1080,2022-03-31 17:31:59.445,,2022-03-31 17:32:20.335,2022-05-04 21:25:12.790
1081,2022-02-18 19:04:52.832,,,
1082,2022-01-07 22:20:31.090,,2022-03-02 21:24:00.516,
1083,2022-12-12 03:05:13.763,,,
1084,2022-12-19 21:25:11.101,,,
1085,2022-05-25 00:30:05.387,,,
1086,2022-01-25 19:34:49.429,,,
1087,2022-01-10 06:08:11.417,,,
1088,2022-12-13 12:18:34.252,2022-12-13 12:18:36.228,2022-12-13 12:18:36.249,
1089,2022-01-18 03:54:30.533,,,
1090,2022-02-15 18:02:14.040,,,
1091,2022-04-08 18:41:57.615,,,
1092,2022-04-25 22:35:11.621,,,
1093,2022-02-28 17:16:26.317,2022-03-07 15:33:21.934,2022-03-07 15:33:21.938,
1094,2022-04-08 09:14:47.779,,2022-05-12 08:09:04.443,
1095,2022-05-10 20:21:48.442,,,
1096,2022-05-12 13:06:29.130,2022-05-17 12:22:18.943,2022-05-17 12:22:18.944,
1097,2022-01-03 09:42:24.374,,2022-02-21 15:45:34.999,
1098,2022-04-12 12:12:51.630,,,
1099,2022-01-27 17:41:13.963,,,
1100,2022-03-15 12:41:15.608,,,
1101,2022-01-20 21:14:09.235,,2022-01-20 21:14:16.348,
1102,2022-01-18 21:47:25.052,,2022-02-04 16:56:13.434,
1103,2022-03-16 00:15:51.564,,,
1104,2022-01-18 01:16:03.351,,,
1105,2022-05-04 13:54:32.114,,,
1106,2022-01-18 10:30:57.323,,,
1107,2022-02-08 09:17:59.078,,,
1108,2022-04-27 19:48:04.131,,,
1109,2022-03-10 16:42:30.689,2022-03-10 16:43:08.202,2022-03-10 16:43:08.215,
1110,2022-05-08 11:31:41.214,,2022-09-06 12:05:01.594,
1111,2022-01-27 12:55:57.746,,,
1112,2022-01-19 15:40:26.763,,2022-02-09 19:37:00.536,
1113,2022-02-03 15:24:47.148,,,
1114,2022-04-19 14:38:26.013,,2022-07-13 15:12:57.717,
1115,2022-03-16 19:07:50.795,2022-03-16 21:39:41.009,2022-03-16 21:39:41.024,
1116,2022-02-24 21:43:52.803,,,
1117,2022-03-16 15:54:15.469,2022-03-25 15:13:26.690,2022-03-25 15:13:26.695,2022-04-08 15:09:57.791
1118,2022-04-08 19:14:08.259,,,
1119,2022-05-27 17:08:23.935,,,
1120,2022-02-10 01:05:19.908,,2022-03-11 19:04:14.436,
1121,2022-02-10 11:06:25.109,,2022-07-05 13:35:06.276,
1122,2022-01-13 05:05:52.479,,2022-01-13 05:06:01.530,
1123,2022-03-16 19:29:10.075,,2022-11-14 19:02:31.932,
1124,2022-01-28 17:42:34.344,,,
1125,2022-03-01 22:47:50.441,,2022-03-01 22:49:57.461,
1126,2022-02-11 14:52:44.680,,,
1127,2022-01-10 21:36:22.602,,,
1128,2022-02-28 09:51:12.032,,,
1129,2022-01-03 11:42:07.327,,2022-08-23 14:13:12.228,
1130,2022-01-12 14:39:01.664,,2022-01-26 19:49:26.105,2022-03-14 18:44:23.551
1131,2022-02-22 18:09:41.098,,2022-02-22 18:09:46.081,
1132,2022-02-10 06:27:34.998,,,
1133,2022-02-17 18:19:15.809,,,
1134,2022-02-09 20:25:12.106,,2022-08-09 20:20:29.407,
1135,2022-05-11 06:46:45.136,,2022-05-11 08:18:01.171,
1136,2022-02-16 13:39:36.407,,2022-02-16 13:39:52.252,
1137,2022-01-31 22:34:07.359,,,
1138,2022-05-02 16:57:36.994,,,
1139,2022-01-23 12:11:24.748,,2022-01-23 12:11:43.720,
1140,2022-04-19 10:34:28.134,,,
1141,2022-12-13 19:03:46.097,,,
1142,2022-04-28 05:36:40.976,,,
1143,2022-01-21 17:00:28.876,,,
1144,2022-04-25 13:06:15.042,,,
1145,2022-04-04 21:47:33.612,,,
1146,2022-02-04 14:25:33.043,,2022-06-14 12:38:22.225,
1147,2022-01-17 13:10:57.174,,,
1148,2022-03-23 22:07:54.239,,,
1149,2022-04-06 17:03:32.247,,,
1150,2022-04-18 22:38:08.983,,,
1151,2022-05-02 05:26:59.581,,,
1152,2022-01-24 17:47:31.228,,,
1153,2022-01-03 15:27:42.691,,2022-01-04 13:51:30.046,
1154,2022-03-15 22:29:33.696,,2022-03-15 22:29:46.112,2022-03-15 22:37:40.503
1155,2022-05-26 12:06:31.369,,,
1156,2022-01-14 16:01:59.596,,,
1157,2022-03-30 12:28:23.505,,,
1158,2022-01-11 07:41:40.003,,,
1159,2022-05-18 10:47:22.290,,,
1160,2022-02-18 19:12:22.938,,,
1161,2022-05-24 08:10:12.264,2022-05-24 08:10:16.132,2022-05-24 08:10:16.132,
1162,2022-01-03 18:56:23.118,,,
1163,2022-04-01 15:29:51.473,,,
1164,2022-03-01 13:50:04.924,,,
1165,2022-01-10 19:24:46.417,,,
1166,2022-03-25 13:35:18.032,,,
1167,2022-01-04 22:05:16.238,,,
1168,2022-02-07 17:26:21.651,,,
1169,2022-04-01 14:50:05.355,,,
1170,2022-05-20 15:10:09.202,,2022-06-16 16:47:56.504,
1171,2022-02-10 16:30:20.396,,2022-02-10 16:30:30.295,
1172,2022-02-11 22:23:12.480,,,
1173,2022-02-09 14:35:23.037,,2022-02-09 15:35:17.931,
1174,2022-03-18 12:27:15.083,,,
1175,2022-02-10 08:27:04.188,,,
1176,2022-03-29 20:48:10.091,,2022-09-08 20:18:14.066,
1177,2022-04-08 13:34:06.828,,,
1178,2022-03-04 08:22:17.613,,,
1179,2022-04-05 05:37:53.608,,,
1180,2022-01-11 09:03:31.814,,,
1181,2022-04-05 02:26:20.523,,,
1182,2022-01-19 08:25:43.737,,,
1183,2022-03-14 18:39:45.392,,,
1184,2022-04-08 21:21:20.445,,,
1185,2022-02-25 10:27:18.606,,,
1186,2022-02-18 17:14:40.870,,,
1187,2022-01-20 14:49:44.320,,,
1188,2022-12-09 19:47:48.285,,,
1189,2022-04-20 13:42:37.511,2022-04-20 13:42:43.664,2022-04-20 13:42:43.674,
1190,2022-02-23 03:00:55.697,,,
1191,2022-01-10 14:03:23.317,,2022-03-01 15:12:03.732,
1192,2022-04-28 15:19:30.160,,,
1193,2022-12-21 13:49:35.926,,,
1194,2022-12-12 16:09:07.154,,,
1195,2022-12-14 11:28:29.914,,2022-12-14 11:30:04.257,
1196,2022-03-16 16:55:07.642,,,
1197,2022-01-25 10:06:34.457,,,
1198,2022-03-08 09:40:13.316,,,
1199,2022-01-26 16:32:31.403,,,
1200,2022-02-07 20:01:54.825,,2022-08-24 17:33:42.878,
1201,2022-02-15 12:49:17.073,,2022-02-22 10:33:58.083,
1202,2022-05-10 13:44:39.664,,,
1203,2022-02-09 03:58:45.231,,2022-02-16 20:36:50.331,
1204,2022-04-18 19:11:06.163,2022-05-24 19:18:07.608,2022-05-24 19:18:07.608,2022-05-24 19:57:29.992
1205,2022-01-24 15:35:15.273,,,
1206,2022-02-04 09:30:55.366,,,
1207,2022-06-02 12:57:07.043,,2022-06-02 15:26:31.261,
1208,2022-01-05 18:34:42.654,,,
1209,2022-01-04 22:27:25.282,2022-01-04 22:27:31.609,2022-01-04 22:27:31.687,
1210,2022-03-10 22:57:13.151,2022-04-20 13:37:45.297,2022-04-20 13:37:45.307,
1211,2022-02-11 09:08:20.788,,,
1212,2022-02-01 19:04:18.621,,2022-10-11 17:06:56.744,
1213,2022-04-14 18:47:30.952,,,
1214,2022-01-03 21:10:34.086,,2022-01-03 21:10:50.446,
1215,2022-01-12 10:37:18.283,,,
1216,2022-03-02 16:23:47.805,,,
1217,2022-02-11 16:14:42.286,,,
1218,2022-05-11 17:28:01.621,,,
1219,2022-02-21 10:56:07.814,,,
1220,2022-03-16 08:56:57.588,,,
1221,2022-01-21 11:49:16.035,,,
1222,2022-01-05 13:08:42.911,,2022-02-25 08:50:25.036,
1223,2022-03-15 17:09:39.684,,,
1224,2022-03-20 22:22:53.927,,,
1225,2022-01-03 16:12:46.506,,2022-02-08 13:38:20.609,
1226,2022-01-21 15:36:33.662,,2022-07-19 22:22:07.823,
1227,2022-03-05 12:35:14.499,,,
1228,2022-02-17 16:33:31.107,,2022-02-18 14:38:54.441,
1229,2022-03-01 17:20:59.081,,,
1230,2022-02-22 21:41:35.776,,,
1231,2022-01-10 17:14:32.581,,,
1232,2022-01-13 07:16:00.027,,2022-02-14 01:34:16.936,
1233,2022-04-11 19:41:04.677,,,
1234,2022-01-21 14:11:53.591,,,
1235,2022-03-02 17:49:13.133,,,
1236,2022-03-11 14:39:45.377,,,
1237,2022-01-27 16:39:56.024,,,
1238,2022-04-21 14:13:16.159,,,
1239,2022-02-15 20:12:09.789,,,
1240,2022-05-06 14:42:47.665,,,
1241,2022-01-06 21:53:48.765,,,
1242,2022-04-15 16:37:51.097,,2022-12-04 22:08:37.607,
1243,2022-03-03 14:26:42.471,,,
1244,2022-02-15 09:33:40.463,,2022-04-05 15:12:05.340,
1245,2022-01-25 17:24:10.945,,,
1246,2022-04-05 22:15:14.275,,2022-04-05 22:15:43.403,
1247,2022-02-10 15:20:53.764,,2022-02-21 21:55:26.199,
1248,2022-12-14 02:41:12.542,,,
1249,2022-01-03 16:03:56.592,,2022-10-21 15:07:26.024,
1250,2022-02-25 16:22:39.521,,,
1251,2022-02-09 16:44:58.584,,2022-02-09 16:56:11.102,
1252,2022-02-11 13:33:49.743,,,
1253,2022-04-19 03:39:05.631,,,
1254,2022-12-15 22:13:18.916,,,
1255,2022-05-18 06:00:48.408,,,
1256,2022-03-09 12:52:55.722,,2022-08-10 06:49:44.541,
1257,2022-01-19 22:10:52.310,,,
1258,2022-01-19 09:03:21.948,,,
1259,2022-04-19 20:56:54.693,,,
1260,2022-05-23 13:58:06.571,,,
1261,2022-04-21 00:16:55.373,,2022-04-27 22:00:20.881,
1262,2022-03-09 10:26:51.419,,,
1263,2022-02-15 23:05:36.274,,2022-03-03 20:34:35.415,
1264,2022-03-22 16:41:13.908,,,
1265,2022-03-18 16:36:47.788,,,
1266,2022-03-09 20:18:29.503,,,
1267,2022-02-10 08:32:18.815,,2022-02-10 08:37:49.238,
1268,2022-03-09 01:34:03.898,,,
1269,2022-01-18 23:35:17.460,,2022-05-10 00:16:30.083,
1270,2022-04-06 12:48:30.281,,,
1271,2022-01-20 10:10:57.551,,,
1272,2022-04-11 15:58:37.240,,2022-05-19 21:35:08.355,
1273,2022-03-15 17:01:19.490,,2022-03-15 17:19:03.223,2022-03-15 17:21:36.092
1274,2022-01-31 04:34:39.704,,,
1275,2022-01-05 09:58:56.089,,2022-01-05 09:59:30.845,
1276,2022-12-13 12:25:10.558,,,
1277,2022-04-05 11:09:06.331,,2022-04-05 11:09:10.690,2022-04-05 11:10:19.030
1278,2022-01-27 11:28:38.132,,,
1279,2022-01-26 21:46:53.539,,,
1280,2022-02-01 22:51:24.702,2022-02-01 22:51:27.751,2022-02-01 22:51:27.781,
1281,2022-04-15 15:52:01.009,,,
1282,2022-01-03 18:49:42.918,,2022-09-02 23:27:04.527,
1283,2022-05-12 17:38:34.359,,,
1284,2022-04-29 08:39:27.985,,,
1285,2022-02-08 09:17:26.758,2022-03-08 16:15:36.947,2022-03-08 16:15:36.956,
1286,2022-04-07 17:23:54.905,,,
1287,2022-01-14 14:03:59.473,,2022-08-30 10:07:48.540,
1288,2022-02-12 02:13:31.630,,,
1289,2022-02-02 22:56:13.919,,,
1290,2022-12-15 21:49:36.096,,,
1291,2022-03-22 09:41:27.994,,,
1292,2022-03-04 16:52:08.340,,2022-03-17 15:57:12.466,
1293,2022-03-02 17:36:45.829,,2022-05-25 13:45:34.198,
1294,2022-04-12 20:23:19.381,,,
1295,2022-03-21 18:37:58.654,,,
1296,2022-05-03 15:39:17.338,,,
1297,2022-05-26 14:14:25.719,,,
1298,2022-02-23 15:59:31.220,,2022-03-02 09:07:10.582,
1299,2022-03-17 08:43:45.770,,2022-03-24 08:29:49.406,
1300,2022-01-19 18:35:46.683,,2022-01-19 18:35:52.166,2022-01-19 20:16:16.696
1301,2022-01-11 15:19:12.448,2022-05-04 19:44:11.025,2022-05-04 19:44:11.030,
1302,2022-03-07 09:27:29.068,,,
1303,2022-05-03 09:04:13.830,,,
1304,2022-01-19 01:58:20.530,,,
1305,2022-01-17 14:42:21.561,,,
1306,2022-04-14 16:09:50.032,,,
1307,2022-01-10 23:08:57.339,,,
1308,2022-02-09 02:51:55.944,2022-02-09 02:51:57.561,2022-02-09 02:51:57.579,2022-02-09 02:52:17.145
1309,2022-04-28 12:17:06.816,,,
1310,2022-04-22 16:14:26.329,,,
1311,2022-04-22 17:01:28.719,,,
1312,2022-03-08 09:51:38.328,,2022-03-15 12:49:16.924,
1313,2022-01-18 01:44:21.516,,2022-01-18 02:10:48.213,
1314,2022-12-21 18:54:47.071,,,
1315,2022-03-03 16:43:01.964,,,
1316,2022-03-07 15:51:48.784,,,
1317,2022-12-09 23:06:49.365,,,
1318,2022-05-25 13:33:39.651,,,
1319,2022-04-19 12:00:47.903,,,
1320,2022-12-19 20:00:00.943,,2022-12-19 20:00:06.759,
1321,2022-01-26 10:25:56.278,,,
1322,2022-01-12 14:20:20.551,,2022-01-21 13:49:37.522,
1323,2022-01-11 16:16:14.084,,2022-07-26 20:50:58.300,
1324,2022-04-12 23:03:59.640,,2022-04-12 23:05:21.272,
1325,2022-06-02 19:56:56.892,,,
1326,2022-02-04 10:40:27.704,,,
1327,2022-01-20 16:44:46.623,,2022-01-27 16:09:24.184,
1328,2022-03-24 09:51:55.859,,2022-03-24 09:52:21.207,
1329,2022-03-07 12:53:05.833,,2022-04-04 19:22:30.211,
1330,2022-01-27 09:51:27.499,,2022-05-04 14:20:18.232,
1331,2022-01-26 20:14:46.831,,,
1332,2022-01-06 07:22:07.469,2022-03-21 23:09:19.093,,
1333,2022-04-14 21:12:47.903,,,
1334,2022-05-13 00:49:48.896,2022-05-13 00:49:52.206,2022-05-13 00:49:52.206,
1335,2022-03-01 09:36:54.352,,2022-11-02 11:54:23.317,
1336,2022-01-14 17:58:32.796,,,
1337,2022-04-14 18:14:00.257,,,
1338,2022-01-05 15:10:27.534,,2022-01-12 18:02:34.005,
1339,2022-01-14 15:14:33.485,,2022-11-10 16:45:36.707,
1340,2022-06-01 18:48:38.631,,,
1341,2022-02-07 13:08:25.239,,2022-02-07 13:09:37.974,
1342,2022-04-29 19:20:59.180,,,
1343,2022-04-20 17:49:16.632,,,
1344,2022-01-13 12:34:00.206,,2022-01-13 12:34:21.906,
1345,2022-04-14 14:44:40.982,,,
1346,2022-04-15 17:31:19.916,,,
1347,2022-04-05 12:57:38.455,,2022-04-11 14:55:02.981,
1348,2022-12-09 17:59:27.882,,,
1349,2022-03-10 21:33:06.258,,,
1350,2022-01-04 17:40:46.350,,,
1351,2022-05-10 11:42:28.604,,,
1352,2022-03-08 09:07:50.443,,2022-06-03 12:07:15.974,
1353,2022-04-27 21:22:02.628,,,
1354,2022-02-15 22:57:41.531,,2022-07-12 15:21:50.492,
1355,2022-01-05 22:56:36.693,,2022-08-08 13:37:48.881,
1356,2022-05-12 03:31:00.991,,,
1357,2022-03-17 16:46:27.255,,,
1358,2022-02-28 16:21:41.952,,2022-06-30 18:28:43.192,
1359,2022-02-28 22:49:18.718,,,
1360,2022-12-12 15:23:35.856,,,
1361,2022-05-01 10:38:06.805,,,
1362,2022-01-18 16:49:18.324,,2022-04-26 15:11:19.968,
1363,2022-02-11 15:19:13.699,,,
1364,2022-03-01 09:03:22.360,,2022-05-12 12:52:03.473,
1365,2022-03-30 10:11:04.572,,2022-06-01 09:04:45.656,
1366,2022-02-07 17:02:20.922,,,
1367,2022-03-04 21:58:33.928,,,
1368,2022-03-15 19:48:38.761,,,
1369,2022-05-16 16:59:31.238,,,
1370,2022-02-14 15:43:16.718,,,
1371,2022-03-15 21:36:45.031,,,
1372,2022-03-22 16:39:33.540,,2022-03-22 16:39:39.768,
1373,2022-02-17 22:29:39.737,,2022-02-17 22:42:42.105,
1374,2022-01-20 20:50:45.096,2022-01-28 13:16:57.891,2022-01-28 13:16:57.982,2022-01-31 16:08:44.996
1375,2022-02-24 17:11:30.642,,,
1376,2022-04-21 08:03:14.721,,,
1377,2022-02-16 19:55:29.313,,2022-04-27 18:23:27.569,
1378,2022-05-02 08:57:54.560,,,
1379,2022-02-03 18:38:18.321,,2022-02-03 18:38:22.758,
1380,2022-03-01 12:18:44.367,,,
1381,2022-04-21 14:31:04.406,,,
1382,2022-03-16 19:08:32.687,2022-03-16 19:08:59.137,2022-03-16 19:08:59.154,2022-03-16 19:09:30.111
1383,2022-04-14 18:52:30.667,,,
1384,2022-01-21 13:13:47.096,,,
1385,2022-02-28 20:02:12.023,,,
1386,2022-01-17 16:47:17.396,,,
1387,2022-01-06 22:51:05.369,,,
1388,2022-12-15 11:06:54.757,,,
1389,2022-03-14 14:51:45.454,,,
1390,2022-01-09 20:29:06.100,,2022-01-09 20:40:11.710,
1391,2022-04-11 08:52:12.311,,,
1392,2022-01-03 20:14:51.636,,2022-01-03 20:14:56.164,2022-01-03 20:23:25.082
1393,2022-03-03 18:39:24.578,,,
1394,2022-12-14 15:40:21.759,,,
1395,2022-04-06 15:51:07.648,,,
1396,2022-02-03 14:10:56.020,,,
1397,2022-04-08 13:18:10.597,,,
1398,2022-04-05 01:29:59.900,,2022-06-01 00:49:40.966,
1399,2022-01-04 19:57:01.409,,2022-01-07 18:44:51.030,
1400,2022-03-10 22:14:54.298,,2022-03-15 17:26:27.473,
1401,2022-03-14 16:13:30.131,,,
1402,2022-02-24 17:53:59.454,,,
1403,2022-12-19 04:42:41.066,,2022-12-19 04:42:43.804,
1404,2022-05-10 15:13:49.826,,2022-05-20 13:52:55.348,
1405,2022-12-11 17:08:23.258,,,
1406,2022-03-24 13:56:19.410,,,
1407,2022-01-13 21:11:37.205,,2022-01-13 21:12:53.793,
1408,2022-01-12 09:05:05.268,,2022-01-12 09:05:15.810,
1409,2022-01-21 20:00:28.814,,2022-03-14 23:12:06.564,
1410,2022-01-10 06:24:17.832,,2022-02-01 13:16:59.848,
1411,2022-03-21 17:44:26.599,,,
1412,2022-03-02 20:01:19.976,,,
1413,2022-04-17 17:08:33.506,,,
1414,2022-01-06 12:16:54.965,,,
1415,2022-03-29 19:16:48.875,,,
1416,2022-04-14 16:15:36.022,,,
1417,2022-05-03 11:32:46.787,,,
1418,2022-03-28 19:58:24.201,,,
1419,2022-02-18 18:56:51.421,,,
1420,2022-03-03 23:54:05.549,,2022-03-03 23:54:08.953,
1421,2022-02-25 23:16:04.471,,,
1422,2022-01-04 13:36:38.502,,2022-01-04 13:36:41.116,2022-03-21 17:03:13.297
1423,2022-01-12 15:12:37.027,,,
1424,2022-04-22 15:45:33.517,,2022-04-22 15:45:42.777,
1425,2022-03-08 18:53:03.425,,,
1426,2022-01-21 20:57:37.862,,,
1427,2022-12-19 08:50:05.170,,,
1428,2022-06-01 21:29:11.650,,2022-06-02 12:43:10.472,
1429,2022-03-07 19:24:07.200,,2022-04-08 18:12:56.866,
1430,2022-01-19 09:29:58.362,,,
1431,2022-01-07 11:49:26.119,,2022-05-25 14:26:38.874,
1432,2022-12-14 13:01:23.785,,,
1433,2022-02-09 06:16:39.445,,,
1434,2022-05-23 08:58:12.178,,,
1435,2022-01-06 20:11:26.987,,,
1436,2022-01-10 01:11:23.130,,,
1437,2022-12-13 10:39:54.201,,,
1438,2022-12-12 09:18:54.948,,,
1439,2022-03-28 10:15:12.171,,2022-03-28 10:15:24.944,2022-05-17 03:08:46.042
1440,2022-01-10 17:23:38.409,,,
1441,2022-02-03 19:46:50.915,,,
1442,2022-02-26 21:08:36.693,2022-11-18 19:18:36.282,2022-11-18 19:18:36.329,
1443,2022-02-08 10:45:03.281,,,
1444,2022-01-19 00:57:04.247,,2022-04-12 19:28:57.913,2022-04-12 20:10:27.653
1445,2022-02-28 14:02:13.231,,,
1446,2022-12-13 14:32:01.878,,,
1447,2022-04-11 07:18:00.877,,,
1448,2022-02-08 18:06:47.467,2022-02-08 18:06:50.865,2022-02-08 18:06:50.874,
1449,2022-02-02 08:36:25.660,,2022-02-07 08:47:44.463,
1450,2022-01-03 23:03:18.641,,2022-09-01 15:09:08.146,
1451,2022-02-09 16:23:23.290,,,
1452,2022-01-12 15:47:35.800,2022-08-15 21:32:53.999,2022-08-15 21:32:54.389,
1453,2022-01-05 19:13:09.160,,2022-01-05 23:23:20.078,
1454,2022-02-23 18:16:21.755,,2022-02-23 18:16:47.835,2022-03-02 19:51:11.236
1455,2022-02-17 13:23:36.994,,,
1456,2022-04-14 13:35:38.165,,,
1457,2022-01-25 16:33:10.295,2022-01-25 16:33:11.875,2022-01-25 16:33:11.983,
1458,2022-12-19 20:40:12.517,,,
1459,2022-01-04 09:09:13.352,,2022-01-11 11:21:37.713,
1460,2022-02-09 14:36:27.883,,,
1461,2022-03-31 14:28:02.103,,,
1462,2022-01-17 13:41:17.331,,2022-01-17 13:41:29.956,
1463,2022-03-23 06:50:54.208,,,
1464,2022-01-18 13:15:28.837,,,
1465,2022-02-02 13:58:52.916,,,
1466,2022-01-10 17:37:42.210,,,
1467,2022-01-06 22:51:42.727,,2022-01-06 22:51:45.922,
1468,2022-01-26 16:20:00.445,,2022-01-26 17:43:43.153,
1469,2022-12-16 03:40:18.042,,,
1470,2022-01-10 02:57:05.825,,2022-02-01 02:16:55.117,
1471,2022-01-19 17:45:22.830,,,
1472,2022-02-02 23:42:27.990,2022-02-02 23:42:29.977,2022-02-02 23:42:29.991,2022-04-27 15:48:27.204
1473,2022-01-04 17:42:17.339,,,
1474,2022-03-30 01:55:22.939,,,
1475,2022-03-28 20:56:13.896,,2022-03-28 20:56:20.970,
1476,2022-01-09 23:28:36.582,,2022-01-31 20:44:00.667,
1477,2022-01-13 15:33:55.695,,,
1478,2022-04-01 15:06:52.653,,,
1479,2022-02-15 21:40:16.325,,,
1480,2022-04-15 16:37:32.498,,,
1481,2022-02-16 23:13:16.774,,,
1482,2022-04-05 11:59:39.178,,,
1483,2022-04-07 13:19:28.097,,2022-06-21 18:39:04.725,
1484,2022-02-10 20:29:31.768,,,
1485,2022-05-26 22:20:21.058,,2022-06-11 13:15:11.744,
1486,2022-01-11 20:27:42.872,,2022-01-11 20:27:59.330,
1487,2022-04-07 14:31:56.239,2022-08-23 21:06:10.843,2022-08-23 21:06:10.879,
1488,2022-01-07 15:25:16.082,,,
1489,2022-01-21 12:37:13.830,,2022-04-25 17:52:19.286,2022-12-20 12:13:10.769
1490,2022-05-12 22:59:03.275,,,
1491,2022-03-22 07:38:40.998,,,
1492,2022-02-04 18:00:35.844,,,
1493,2022-04-26 16:40:10.279,,,
1494,2022-02-24 22:07:05.047,,2022-04-07 21:57:46.607,2022-04-07 22:05:00.068
1495,2022-04-14 07:24:28.198,,2022-04-14 07:24:49.134,2022-04-14 07:28:26.775
1496,2022-01-10 16:19:58.448,,,
1497,2022-01-10 20:16:25.350,,,
1498,2022-03-08 21:31:27.334,,,
1499,2022-03-11 13:50:37.772,,,
1500,2022-01-19 15:45:01.980,,,
1501,2022-03-30 09:08:24.273,,,
1502,2022-04-08 15:20:42.184,,,
1503,2022-04-26 13:09:19.216,,,
1504,2022-02-10 16:27:42.120,,,
1505,2022-01-20 16:23:02.173,,2022-02-14 09:46:26.115,
1506,2022-05-26 19:55:18.228,,2022-05-26 20:10:56.793,
1507,2022-02-25 01:07:53.156,,,
1508,2022-01-27 08:09:38.376,2022-02-07 14:58:51.661,2022-02-07 14:58:51.674,
1509,2022-03-25 11:31:33.757,,,
1510,2022-01-20 09:06:34.548,,,
1511,2022-01-18 17:30:26.714,,,
1512,2022-01-05 13:35:02.378,,2022-01-13 18:10:45.298,
1513,2022-01-13 19:44:30.917,,2022-07-07 16:41:58.875,
1514,2022-01-04 15:30:21.856,,,
1515,2022-03-14 19:48:02.486,,,
1516,2022-01-04 14:11:35.853,,2022-01-07 15:45:12.902,
1517,2022-01-07 17:24:06.156,,2022-01-31 17:52:03.081,
1518,2022-02-22 11:37:20.459,2022-02-24 09:20:53.562,2022-02-24 09:20:53.576,
1519,2022-02-15 10:07:31.590,,,
1520,2022-05-10 17:43:50.887,,2022-07-05 10:03:19.090,
1521,2022-03-07 18:53:49.892,,,
1522,2022-03-22 11:38:54.002,,,
1523,2022-01-12 17:23:32.031,,,
1524,2022-04-19 10:39:12.715,2022-04-27 08:28:45.734,2022-04-27 08:28:45.740,
1525,2022-01-28 20:54:39.417,,2022-02-04 21:34:38.347,
1526,2022-01-20 09:01:27.216,2022-01-20 09:01:31.944,2022-01-20 09:01:32.051,
1527,2022-01-18 18:10:39.517,,,
1528,2022-03-21 20:17:33.968,,,
1529,2022-05-05 11:19:26.706,,2022-05-05 11:19:34.785,2022-05-05 12:16:27.676
1530,2022-01-20 05:53:26.983,,2022-06-08 06:32:58.426,
1531,2022-03-22 17:46:16.820,,,
1532,2022-03-28 07:28:23.519,,,
1533,2022-01-25 17:17:42.871,,,
1534,2022-03-09 18:45:37.779,,,
1535,2022-01-19 01:23:30.344,,2022-01-19 02:31:05.748,
1536,2022-02-28 18:20:08.062,,,
1537,2022-01-12 18:40:41.947,,2022-01-12 18:40:48.658,
1538,2022-02-15 18:02:46.518,,2022-03-08 05:21:00.602,
1539,2022-05-05 14:48:10.038,,,
1540,2022-05-30 12:19:02.208,,,
1541,2022-01-10 04:25:42.496,,2022-02-07 00:46:57.557,
1542,2022-01-06 13:22:09.094,,,
1543,2022-03-15 03:38:45.138,,,
1544,2022-05-31 08:11:13.080,,,
1545,2022-03-25 01:54:55.812,,2022-10-05 02:47:06.419,
1546,2022-02-02 16:56:44.488,,2022-02-02 17:12:11.490,
1547,2022-04-18 06:03:55.388,,,
1548,2022-02-23 08:35:15.633,,,
1549,2022-01-24 11:11:59.845,,2022-01-24 11:12:10.394,
1550,2022-05-02 17:18:35.716,,,
1551,2022-05-12 06:28:26.497,,,
1552,2022-02-15 16:08:08.864,,2022-02-15 16:08:27.520,2022-02-15 16:41:11.026
1553,2022-04-28 04:09:48.093,,,
1554,2022-03-03 07:06:31.036,,,
1555,2022-04-11 15:31:28.759,,2022-04-11 16:01:34.682,
